prompt,prompt_len,target
What she did was own all the land round here.,12,0
We ate enough a pudding to satisfy us.,10,0
John convinced there to be several firemen available.,10,0
It is of physics.,6,0
It may exist a man in the park.,10,0
How long did it last?,7,1
The Ferrari which Pietro bought from me and Sofia adores him cost him a bundle.,18,0
He's too reliable a man.,9,1
Kim depends.,4,1
John thinks what Mary bought.,7,0
He put the clothes.,6,1
Jack eats more caviar than he sleeps.,9,0
Anson became happy,4,1
Is putting the book in the box.,9,0
Our neighbor takes his children to school in his car.,12,1
We were glad what to do.,8,0
Every man who saw the fly in the food didn't eat dinner.,16,1
Jason intended for PRO to learn magic.,9,0
John drove the car.,6,1
The garden is swarming with bees.,8,1
They can happy.,5,0
I believed these students to all like John.,10,1
Reports of which the government prescribes the height of the Lettering on the covers are invariably boring.,20,0
He was talkative.,6,1
The magician echoed the music.,7,0
What do you remember where we bought?,9,0
Mary has never kissed a man taller than John is.,12,0
The luscious chick who Billy went to the movies with will wed me ere the morn.,18,1
Nathan showed to Benjamin it.,7,0
The song sang.,5,0
I broke twigs off of those branches.,9,1
The experts attributed Raphael this picture.,8,0
"That Betsy won the batting crown is not surprising, but that Peter didn't know she did is surprising.",23,1
It was in 1997 when the IN introduced the alien registration receipt card.,19,1
The gun and a description of itself lay on the bureau.,13,0
There sang a man with a pipe.,9,0
Last year I saw this film several times.,10,1
Maxwell is quite the doctor.,7,1
The company in which they have invested left.,10,1
I put the milk in the fridge.,9,1
He treats John very kind.,7,0
Speaking not English is a disadvantage.,8,0
Martha said John sang the aria from La Bohème.,12,1
The gentleman who saved Marianne was Willoughby.,9,1
This is the friend for whose mother Kim gave a party.,13,1
I considered Fred crazy.,6,1
The chickens seem fond with the farmer.,9,0
The world saw the beginning of a new era in 1492.,17,1
Is Mary running the marathon?,7,1
They told Angelica to arrive early for the award.,11,1
"The more that John gets upset by them, the more that stories about himself seem to show up in the news.",24,0
Everything was paid twice for.,7,0
They lent me with a bicycle.,8,0
Who did Herb believe the claim that cheated?,10,0
It is put a picture of Bill on your desk before tomorrow that this girl in the red coat will.,22,0
The mother of the boy and the girl are arriving soon.,13,1
Lora buttered at the toast with unsalted butter.,12,0
The truck spread salts.,6,1
Martha carved a toy out of a piece of wood for the baby.,15,1
More of a man is here.,8,0
What the gloves and were on the table was this hat.,13,0
Agamemnon stopped Jason from casting the spell,11,1
John perfectly learned French.,6,0
"The more that pictures of himself appear in the news, the more embarrassed John becomes.",18,1
I didn't eat any ice cream and any cake.,13,0
the book with a red cover of poems from Blackwell by Robert Burns takes a very long time to read.,22,0
What can the child read?,7,1
We contributed her our paycheck.,7,0
She asked a man who was near the window whether it looked like rain.,16,1
With this chainsaw we felled the murder.,9,1
I prefer for Mary to run.,8,1
I won't reveal the place.,9,1
It occurred to Pat that Chris knew the answer.,11,1
"Elmer finished the cake and John did too, finish the cake.",14,1
Sharon shivered.,4,1
"I don't plan to lock the door, no matter how fancy this hotel is.",19,1
Felicia shipped the box off the shelf.,10,0
"When it rains harder, how much faster a flow appears in the river?",16,1
That Captain Wentworth married Anne astonished her father.,10,1
John must do not have eaten.,8,0
Caesar put a gushing fountain by his palace.,11,1
Bob Dylan is Robert Zimmerman.,7,1
Who was for Medea to poison awful?,9,0
There stood on the comer a statue of Jefferson.,11,1
John believes that Fred likes steak that Joe likes pizza.,12,0
Talkative and a bully entered.,8,0
The horse wouldn't budge.,8,1
John looked up the meaning of ` chanson '.,10,1
How happy has John been?,7,1
Students enter high-level educational institutions might face many problems relating to study habits.,17,1
Where and when did Bill put the book?,10,0
"John could bake something, but I'm not sure what.",14,1
I love her so much.,7,1
He kicked him,4,1
They kicked himself,4,0
Bill was bitten the dog.,7,0
This is the book which I need to read.,11,1
Who did you wonder if came?,8,0
the girls likes yourselves.,6,0
John a decidedly taller man than Bill.,9,1
Paul breathed at Mary.,6,0
They shaved David and Anson.,7,0
We sleep five people in each room.,9,1
In the box put John the book.,9,0
The boys will all be there.,8,1
I read some book.,6,0
John seems know about the bananas.,8,0
The capital was gathered near by a crowd of people.,12,0
"John, who and whose friends you saw, is a fool.",14,0
It and that he loved another was painfully evident that she loved him.,15,0
Mary got heard to insult her parents.,9,0
Julius Caesar murdered.,5,0
I love but you hate ice milk tea.,10,1
Harry got to be as much of the celebrity as his father.,14,0
I gave a gun to my brother which I had cleaned.,13,1
It tried to be intelligent.,7,0
I hunted for game in the woods.,9,0
We investigated for bombs in the area.,9,0
John said if Heidi was obsessed with broccoli.,10,0
Fanny continued talking although in came Aunt Norris.,10,0
We believed to be the headmaster,8,0
Rutherford is understood. by himself.,9,0
Tony bent the rod with pliers.,8,1
Frank gave a piano to Jane Fairfax.,9,1
John promised Mary to shave herself.,8,0
"The richer he gets, the more John meets geniuses.",12,0
Who do you think that will question Seamus first?,12,0
Frank threw himself into the sofa.,8,1
I am more angry than sad.,8,1
The kennel which Mary made and Fido sleeps in has been stolen.,15,1
Beth tried for Bill to ask a question.,10,0
Mika loved the policeman intensely and Susan did so half heartedly.,14,1
Oliver fined ten pounds to the prisoner.,9,0
the book of poems and of fiction from Blackwell takes a very long time to read.,18,1
The average age at which people begin to need eyeglasses vary considerably.,14,0
Lilly should buy salmon and Mary should buy salmon too.,12,1
"Tom, Dick, and Harry know it.",10,1
John can to kick the ball.,8,0
The king kept put his gold under the bathtub.,11,0
The kids were failed as a father.,9,0
The hare outran the tortoise by so much that he forgot the latter was even in the race any more.,23,1
Ad agencies call young people Generation X-ers.,11,1
Gilgamesh decided not to kill Ishtar,9,1
I washed me.,5,0
Here's a razor for it to be announced that you will be shaved with.,18,0
He turned from a prince.,7,0
The phone company billed $10 to me.,11,0
John slipped in front of anyone who was there.,11,0
They read the every book.,7,0
Who did Plato listen to DP Demosthenes' oration about?,13,0
Bill is drying the line with a lot of clothes.,12,0
Was the piano bought for Jane by Frank?,10,1
The men chuckle,4,1
Carla slid at the book to Dale.,9,0
"So that he could escape, Jason became invisible",10,1
They represented seriously Mary as a genuine linguist.,11,0
"They can't do it, can't they?",13,0
Everyone thinks he is smart.,7,1
"John asked me to put the clothes in the cupboard, but I did so put the clothes in the suitcase.",23,0
Selina touched the horse on the back.,10,1
Terry touched Bill on the shoulder.,8,1
I polished the vase which was from India up.,11,0
He loves him,4,1
"Gilgamesh wanted to seduce Ishtar, and seduce Ishtar he did .",16,1
How hard to read the book was it?,10,0
Why do you wonder whether she will invite me?,11,1
He used to go there very often.,9,1
The boys swim.,5,0
I have some papers to try to finish grading.,11,1
"The more that John gets upset by them, the more that stories about him seem to show up in the news.",24,1
I pushed on the table.,7,1
You should unload rifles because not to s is dangerous.,12,1
Avoid double negatives.,5,1
work out an analysis that is typical of this view of understood subjects.,15,1
There will be the hole in Jack's pocket.,12,0
Carla poured the pitcher with lemonade.,8,0
John would be hated to win.,8,0
"I acknowledged that my father, he was tight as an owl.",14,0
Ellen argued Helen.,5,0
Not until I was perhaps twenty-five was when I read them and enjoyed them.,18,0
John spoke French to Mary intimately.,8,1
I loaned Maggie a Swiss Army knife whose to open the padlock with corkscrew.,17,0
The cook saved no scraps for the dog.,10,1
Hail stones broke the window.,7,1
Brown equipped Jones a camera.,7,0
His hen loves Anson.,6,1
As much of a man is here.,9,0
The boy whose uncle and Tom's aunt's grandmother were kissing was furious.,18,0
The trail we walked today was built by slave labor.,12,1
John saw the man in the room.,9,1
There is a bench for you to sit on.,11,1
"You didn't leave, left you?",10,0
John believes that Fred likes steak that Joe likes pizza.,12,0
The cat seems to be out of the bag.,11,1
Why don't you leaving me concentrate on my work?,13,0
The box contained the ball to the ground.,10,0
"It is not entirely obvious if, Mary listens to the Grateful Dead, she gets depressed.",19,0
I said that Mary signed my yearbook.,9,1
The problem is easy to solve.,8,1
That the march should go ahead and that it should be cancelled has been argued by different people at different times.,23,0
The music lent a festive air to the party.,11,1
That's an obviously so good solution.,10,0
"While Doc might claim that Bob had read his book, he won't the paper.",19,0
Janet broke at the bread.,7,0
Medea wondered if that the potion was ready,10,0
The constant rain forced the abandonment of the next day's competitions.,15,1
Which celebrity did he mention that he had run into?,12,1
Wash yourselves.,4,1
I sent him it.,6,0
Cities destroy easily.,5,0
We wonder whether Bill left.,7,1
much tool is needed.,6,0
Anson saw Anson.,5,1
The twig and the branch broke.,8,0
Lucy's Gomez's wallet,8,0
Maxwell isn't half the doctor that his sister is a psychologist and his father was.,19,0
John loves pictures of himself.,7,1
I can well imagine with a hatchet Mary destroying the Jeep.,13,0
How brave he is!,6,1
I want for nobody to hate me.,9,1
"Who would Poseidon run away, if the executioner murdered?",13,0
It's arrived first that Julie and Jenny,10,0
Mary should buy some flowers some bread.,9,0
This oven cooks well.,6,1
Sharon flinched at the sight of the accident.,11,1
I know a man who hates myself.,9,0
I separated the yolk from the white.,9,1
There ran many people.,6,0
Some sentences can go on.,7,1
John spoke to Mary intimately.,7,1
A mile to work was run by him.,10,0
News of Persephone and Demeter reach the great gods and goddesses of Olympus.,17,1
Anson believed Jenny to have hurt himself.,9,0
Mary talks to any student.,7,1
There seems to stab an animal.,8,0
Lora buttered the toast.,8,1
The witch turned him from a prince.,9,0
Jean wants herself to dance.,7,1
The window broke from the force of the wind.,11,1
