prompt,prompt_len,target
"  Ray testified that Noma did not receive social security, but he earned around $580 a month in social security",25,bigram
 program sets an annual maximum limit (called the contribution and benefit base) on the amount of earnings subject to the Social Security,25,bigram
" these papers demonstrate, human rights can function beyond the spheres of law and policy as a powerful ""idiom of social justice",25,not_bigram
" ..... Federal Financial Participation, i.e. federal funds for Medicaid.Title XIX of the Social Security",21,bigram
" first hand the fraud and down right illegal activity that many of these ""conservative"" folks perpetrated daily. Social security",23,bigram
" at a time when the Great Depression was causing a variety of changes to occur, most notably the creation of the Social Security",25,bigram
profit applicant too. I wonder if the increased number of applicantshas anything to do with the intentional invitation to social benefit,24,not_bigram
 on your device as described in our cookie policy unless you have disabled them.Social SecurityAsk social security,21,bigram
". noisy neighbors, people in the swimming pool after 10pm, etc…), you may call Rancho Santa Fe Security",26,not_bigram
 has said that APT29 works for the SVR Russian Foreign Intelligence Service.Moscow-based cybersecurity,21,not_bigram
" A TRO, ordinarily issued to preserve the status quo, is an inappropriate tool for restoring Beattie's social security",23,bigram
 click the What's new tab. To see messages you have posted as well as notifications sent to you from the social network,26,not_bigram
"zstan, Tajikistan and Uzbekistan. India and Pakistan were admitted to the Beijing-based regional security",20,not_bigram
" was as general, or whetherinstead it itemized equipment in which Peabody wasacquiring a security",20,not_bigram
"year projection period,” the report states. “As a result, asset reserves are expected to decline during 2018. Social Security",29,bigram
"? He'd either be in the system momentarily, or he'd simply outthink and outmaneuver the security",26,not_bigram
"“since the states receive the benefit, it is not income that the28   debtor receives under the Social Security",25,bigram
.. we then come running arms outstretched waiting for the hand that feeds us todeposit some sense of security,21,not_bigram
 administration to back the measure -- and pointed to a government report to support their decision.The Department of Homeland Security,23,not_bigram
" the direct testimony of Mr. and Mrs. Romero, cited earlier, that they had no communication with the Social Security",24,bigram
" both the pension and husband's insurance benefits.To be sure, retired female government employees with husbands covered by social security",25,bigram
" quiet creative gestures.In a new series of photographs posted online, West has pushed the very boundaries of social media",23,not_bigram
" debate have been to protect middle-class families in Rhode Island from a tax increase, protect the programs – like Social Security",25,bigram
"216K is an effective rate of 36%, and a marginal rate close to 50%. It drops down after the social security",31,bigram
", due to his failure to respond to CBA's requests for information on the status of his dependents. Social Security",24,bigram
21   benefits under the SSA because the Debtor does not receive any22   funds from the Social Security,24,bigram
" this is clearly proven by Shakespeare's ""JuliusCaesar"". Power is obtained much...Early stages of the Social Security",24,bigram
"inson, CEO of the Transamerica Institute and its Center for Retirement Studies, “is needed to mitigate Social Security",23,bigram
" people rose by nearly 2 million and median incomes stagnated, while 27 million people were lifted out of poverty by Social Security",28,bigram
 when it held that16   Adoption Assistance payments are not “benefits received under the17   Social Security,23,bigram
" Our Times,"" in James W. Davis, ed., _Psychology, Strategy and Conflict: Perceptions of Insecurity",23,not_bigram
" Security benefit reductions ""sufficient to achieve"" cuts of the same magnitude.There are many ways to cut Social Security",23,bigram
